id,teks,tanggal,sumber,sentimen,teks_clean,teks_processed,teks_visual
d20a0cdf-1fab-4f57-bfd8-e33e7283c878,aplikasi yang sangat sangat berguna untuk kaum mageran hihii,2026-02-04 10:22:45,playstore,positif,aplikasi yang sangat sangat berguna untuk kaum mageran hihii,aplikasi sangat sangat kaum mageran hihii,kaum mageran hihii
33aabd65-7aab-4a3d-8ac3-bdd9700b3d06,diperbaiki lagi komunikasinya kalau barang rusak konfirmasi diawal gak usah dikirim ke konsumen,2026-02-04 10:13:50,playstore,positif,diperbaiki lagi komunikasinya kalau barang rusak konfirmasi diawal gak usah dikirim ke konsumen,baik komunikasi kalau barang rusak konfirmasi awal tidak usah kirim konsumen,baik komunikasi rusak konfirmasi awal usah konsumen
bc96558a-738b-4b7f-be2b-108f6492c0f6,Aplikasinya sangat membantu dan banyak promonya. walaupun cuman pesen 1 barang ttp dikirim dan gratis ongkir,2026-02-04 10:12:56,playstore,positif,aplikasinya sangat membantu dan banyak promonya walaupun cuman pesen barang ttp dikirim dan gratis ongkir,aplikasi sangat bantu banyak promonya walaupun cuma pesan barang tetap kirim gratis ongkir,bantu banyak promonya walaupun cuma tetap gratis ongkir
28fab49e-c02e-478a-8eb3-f4203d03ad3e,aplikasinya bagus banget,2026-02-04 09:17:33,playstore,positif,aplikasinya bagus banget,aplikasi bagus banget,bagus
fcfeb92d-d354-4be1-81b9-f54b062dabb0,"TOLONG ALFAGIFT KALO ORANG PESEN JAM SEKIAN, ITU DIANTERNYA SESUAI JAM YA. JANGAN SELESAI BAYAR JAM 4SORE TRS JAM SET10 MALEM BARU DIANTER. OH IYA TRS JUGA TOLONG TAMBAHIN FITUR ""CATATAN"" DIBAGIAN SEBELUM PEMBAYARAN. APALAGI KALO ORANG PESEN KOPI/MAKANAN INSTANT.",2026-02-04 08:13:20,playstore,negatif,tolong alfagift kalo orang pesen jam sekian itu dianternya sesuai jam ya jangan selesai bayar jam sore trs jam set malem baru dianter oh iya trs juga tolong tambahin fitur catatan dibagian sebelum pembayaran apalagi kalo orang pesen kopimakanan instant,alfagift kalau orang pesan jam sekian anter sesuai jam jangan selesai bayar jam sore trs jam set malem baru anter iya trs tambahin fitur catat bayar kalau orang pesan kopimakanan instant,orang sekian anter sesuai jangan selesai bayar sore trs set malem baru anter iya trs tambahin fitur catat bayar orang kopimakanan instant
d4521c65-6697-4096-a347-565a2ddc018b,aplikasi gampang banget terus memudahkan belanja kita kalo males keluar,2026-02-04 07:41:38,playstore,positif,aplikasi gampang banget terus memudahkan belanja kita kalo males keluar,aplikasi gampang banget terus mudah belanja kalau males keluar,gampang terus mudah males keluar
10d2ef32-3bb2-467d-ba56-7a547b8d70ef,keren,2026-02-04 06:20:33,playstore,positif,keren,keren,keren
12196ae0-b444-4927-9db7-7db49d0680c4,"aplikasi membantu namun perlu diperbaiki, stok toko dan stok di sistem alfagift tidak sinkron, dan ini terulang terus menerus, jika sudah siap aplikasi seharusnya data di app sudah sinkron dengan database stok toko. tolong diperbaiki. thanks",2026-02-04 05:22:43,playstore,positif,aplikasi membantu namun perlu diperbaiki stok toko dan stok di sistem alfagift tidak sinkron dan ini terulang terus menerus jika sudah siap aplikasi seharusnya data di app sudah sinkron dengan database stok toko tolong diperbaiki thanks,aplikasi bantu perlu baik stok toko stok sistem alfagift tidak sinkron ulang terus terus siap aplikasi data aplikasi sinkron database stok toko baik thanks,bantu perlu baik stok stok sistem sinkron ulang terus terus siap data sinkron database stok baik thanks
dac65003-519b-403b-bf0c-dfbaf70627ef,"aplikasi dengan pembuatnya sama² goblog susah banget buat masuk ke aplikasi alfamart padahal jaringan/sinyal normal² aja, kadang kalo begitu biasanya apk alfa nya mau update, update berkali² buat apa kalo apk belum bisa stabil + lancar. gw kasi tau apk indomart itu lebih stabil + lancar + filter pencariannya lebih bervariasi dibanding apk alfamart, dongo update terus² san buat ganti tema apk ama tampilan apk doang?? mending stabilin + lancarin + variatifin (kolom) pencarian apk alfa aja dongo",2026-02-04 05:20:23,playstore,positif,aplikasi dengan pembuatnya sama² goblog susah banget buat masuk ke aplikasi alfamart padahal jaringansinyal normal² aja kadang kalo begitu biasanya apk alfa nya mau update update berkali² buat apa kalo apk belum bisa stabil lancar gw kasi tau apk indomart itu lebih stabil lancar filter pencariannya lebih bervariasi dibanding apk alfamart dongo update terus² san buat ganti tema apk ama tampilan apk doang mending stabilin lancarin variatifin kolom pencarian apk alfa aja dongo,aplikasi buat sama goblog susah banget buat masuk aplikasi alfamart padahal jaringansinyal normal kadang kalau biasa aplikasi alfa mau update update kali buat apa kalau aplikasi belum stabil lancar kasi tau aplikasi indomart lebih stabil lancar filter cari lebih variasi banding aplikasi alfamart dongo update terus san buat ganti tema aplikasi ama tampil aplikasi mending stabilin lancarin variatifin kolom cari aplikasi alfa dongo,buat goblog susah buat masuk jaringansinyal normal kadang biasa update update kali buat apa belum stabil lancar kasi tau indomart stabil lancar filter cari variasi banding dongo update terus san buat ganti tema ama tampil mending stabilin lancarin variatifin kolom cari dongo
250e6270-7f81-4d81-b061-627a50de3f5b,sipp belanja mudah,2026-02-03 23:59:44,playstore,positif,sipp belanja mudah,sipp belanja mudah,sipp mudah
869b24a4-17a0-4924-a4ae-b5e46a519f0e,uda ga ada pengantaran wilayah ke rumah,2026-02-03 23:51:40,playstore,netral,uda ga ada pengantaran wilayah ke rumah,uda tidak antar wilayah rumah,uda wilayah rumah
32f6ec76-deda-4438-9697-19658f912bbc,ini aplikasi kenapa sih? tiap barang masuk keranjang HARGA LANGSUNG BERUBAH JD LEBIH MAHAL DAN TANPA DISKON. tolong perbaiki bugs nya,2026-02-03 23:26:40,playstore,negatif,ini aplikasi kenapa sih tiap barang masuk keranjang harga langsung berubah jd lebih mahal dan tanpa diskon tolong perbaiki bugs nya,aplikasi tiap barang masuk keranjang harga langsung ubah jd lebih mahal tanpa diskon baik bugs,tiap masuk keranjang harga langsung ubah jd mahal tanpa diskon baik bugs
bea7e31c-069d-4d11-b3fa-dafcc4d034e9,"tolong dong, jangan recommend stand yang emang rating alfagiftnya jelek masa pengiriman dibatalkan tapi belum dikembalikan dananya",2026-02-03 19:20:20,playstore,negatif,tolong dong jangan recommend stand yang emang rating alfagiftnya jelek masa pengiriman dibatalkan tapi belum dikembalikan dananya,jangan recommend stand emang rating alfagiftnya jelek masa kirim batal belum dana,jangan recommend stand emang rating alfagiftnya jelek masa batal belum dana
1c628a4c-d53c-4ac2-808b-cf8fd570fc99,"ini yang kedua kali saya dikecewakan. Pesaan jam 7 malam, baru sampai hampir tengah malam. ini no. pesanan 0-260203-AGHRYFD TOKO PENGIRIM XA71-CIPAYUNG. MAAF SAYA BERUSAHA UNTUK SABAR. TAPI UNTUK KALI INI RASANYA SAYA SANGAT KECEWA. SAYA COBA CHAT UNTUK MENANYAKAN PESANAN SAYA, JAWABAN NYA SANGAT TIDAK PROFESIONAL. (BISA CHECK RIWAYAT CHAT SAYA DENGAN PIHAK ALFAGIFT) TOLONG PIHAK ALFA UNTUK DITINDAK LANJUTI.",2026-02-03 16:15:33,playstore,netral,ini yang kedua kali saya dikecewakan pesaan jam malam baru sampai hampir tengah malam ini no pesanan aghryfd toko pengirim xacipayung maaf saya berusaha untuk sabar tapi untuk kali ini rasanya saya sangat kecewa saya coba chat untuk menanyakan pesanan saya jawaban nya sangat tidak profesional bisa check riwayat chat saya dengan pihak alfagift tolong pihak alfa untuk ditindak lanjuti,kali kecewa pesa jam malam baru hampir tengah malam no pesan aghryfd toko kirim xacipayung maaf usaha sabar kali rasa sangat kecewa coba chat tanya pesan jawab sangat tidak profesional check riwayat chat pihak alfagift pihak alfa tindak lanjut,kali kecewa pesa malam baru hampir tengah malam no aghryfd xacipayung maaf usaha sabar kali rasa kecewa coba chat tanya jawab profesional check riwayat chat pihak pihak tindak lanjut
eef8ec45-2598-4c5e-927d-f494f0631cfb,"Top, tapi ada juga struk atau receipt gak di kirim ke akun Alfagif saya setelah saya belanja, tolong di perbaiki lagi dan setiap belanja struk atau receipt harus masuk dong, saya coba minta receipt dari customer service di akun Alfagif dan saya nunggu sampai 24 jam juga gak di kirim2 tuh receipt, tolong di perbaiki lagi pelayanannya ya, terima kasih.",2026-02-03 15:21:02,playstore,positif,top tapi ada juga struk atau receipt gak di kirim ke akun alfagif saya setelah saya belanja tolong di perbaiki lagi dan setiap belanja struk atau receipt harus masuk dong saya coba minta receipt dari customer service di akun alfagif dan saya nunggu sampai jam juga gak di kirim tuh receipt tolong di perbaiki lagi pelayanannya ya terima kasih,top struk receipt tidak kirim akun alfagif belanja baik belanja struk receipt masuk coba minta receipt customer service akun alfagif nunggu jam tidak kirim tuh receipt baik layan terima kasih,top struk receipt akun alfagif baik struk receipt masuk coba minta receipt customer service akun alfagif nunggu tuh receipt baik layan terima kasih
c3cfa4a0-6fb5-4d43-8a89-b4e8b8282857,pelayanan di lapangannya mengecewakan,2026-02-03 15:20:18,playstore,negatif,pelayanan di lapangannya mengecewakan,layan lapang kecewa,layan lapang kecewa
95d741ab-ec15-42d1-8566-f50e767213c9,"Maaf ya untuk layanan antar nya nggak banget... chat nggak direspond...Udah 2 jam lebih sampai malem barang belum juga datang..Zzz.Mana we beli eskrim juga...pasti lelehnya dongo.Kalua emang banyak yang pesen, seharusnya staffnya ditambahin dong..harus intropeksi nih pelayanan nya😮‍💨.Maaf ya we uninstall",2026-02-03 15:15:44,playstore,negatif,maaf ya untuk layanan antar nya nggak banget chat nggak direspondudah jam lebih sampai malem barang belum juga datangzzzmana we beli eskrim jugapasti lelehnya dongokalua emang banyak yang pesen seharusnya staffnya ditambahin dongharus intropeksi nih pelayanan nyamaaf ya we uninstall,maaf layan antar tidak banget chat tidak direspondudah jam lebih malem barang belum datangzzzmana we beli eskrim jugapasti leleh dongokalua emang banyak pesan staffnya ditambahin dongharus intropeksi layan nyamaaf we uninstall,maaf layan chat direspondudah malem belum datangzzzmana we eskrim jugapasti leleh dongokalua emang banyak staffnya ditambahin dongharus intropeksi layan nyamaaf we uninstall
2d59632b-f022-4eca-8024-75deca28b1ce,kenapa akun saya di blokir??? saya member aktif alfa? tolong beri penjelasan dan aktiifkan kembali akun saya,2026-02-03 13:30:54,playstore,positif,kenapa akun saya di blokir saya member aktif alfa tolong beri penjelasan dan aktiifkan kembali akun saya,akun blokir member aktif alfa beri jelas aktiifkan akun,akun blokir member aktif beri jelas aktiifkan akun
cc795736-5e92-4a22-b02d-d9b70a1d61fe,sudah bagus sangat membantu. tapi lebih bagus lagi pengiriman ny tepat waktu. jika 1 jam dr pembayaran hrus nya ada waktu untuk hal lain slama 1 jam. jgn membuat customer menunggu. kita sdh klik yg 1 jam dr pembayaran. trimakasih,2026-02-03 12:44:18,playstore,positif,sudah bagus sangat membantu tapi lebih bagus lagi pengiriman ny tepat waktu jika jam dr pembayaran hrus nya ada waktu untuk hal lain slama jam jgn membuat customer menunggu kita sdh klik yg jam dr pembayaran trimakasih,bagus sangat bantu lebih bagus kirim tepat waktu jam bayar waktu slama jam jangan buat customer tunggu klik jam bayar trimakasih,bagus bantu bagus tepat waktu bayar waktu slama jangan buat customer tunggu klik bayar trimakasih
bf4fa51f-4f64-45b4-b535-f16a4fa01d04,parah paling ga buka beberapa hari mlah langsung di non aktifkan nomernya,2026-02-03 12:30:28,playstore,negatif,parah paling ga buka beberapa hari mlah langsung di non aktifkan nomernya,parah paling tidak buka beberapa hari mlah langsung non aktif nomernya,parah paling buka beberapa hari mlah langsung non aktif nomernya
6f7bd1ea-edb6-4990-9c22-317b76719abb,Sekarang jelek ga pernah update barang di online jadi mau belanja susah harus ke toko dulu. kan bisa tinggal bayar di online ke toko tinggal ambil barang lebih simpel cepet lagi.,2026-02-03 12:27:22,playstore,netral,sekarang jelek ga pernah update barang di online jadi mau belanja susah harus ke toko dulu kan bisa tinggal bayar di online ke toko tinggal ambil barang lebih simpel cepet lagi,sekarang jelek tidak pernah update barang online jadi mau belanja susah toko dulu kan tinggal bayar online toko tinggal ambil barang lebih simpel cepet,sekarang jelek pernah update online susah dulu kan tinggal bayar online tinggal ambil simpel cepet
a186fe6f-ea66-425d-906c-2754e9df5dcc,"pesanan saya ga sampai sampai sy chat ga ada respon, ini pengaduan kmna pesanan udah dibayar",2026-02-03 12:27:00,playstore,netral,pesanan saya ga sampai sampai sy chat ga ada respon ini pengaduan kmna pesanan udah dibayar,pesan tidak chat tidak respons adu kmna pesan bayar,chat respons adu kmna bayar
749b76ba-851d-423f-b03c-a6bff465c57b,pengiriman lama sekali padahal pengantaran yang dipilih sejam setelah pesanan,2026-02-03 12:02:26,playstore,negatif,pengiriman lama sekali padahal pengantaran yang dipilih sejam setelah pesanan,kirim lama sekali padahal antar pilih jam pesan,lama sekali pilih
4810c84a-de23-4a42-878a-294396d0014c,pengiriman sangat mengecewakan...lama & tanpa ada tanggapan.,2026-02-03 11:44:50,playstore,negatif,pengiriman sangat mengecewakanlama tanpa ada tanggapan,kirim sangat mengecewakanlama tanpa tanggap,mengecewakanlama tanpa tanggap
7612ac2a-8c11-46a4-888a-3b3efabb0745,"Sudah berlangganan lama ... Dulu terbaik... Tapi skrng TERBURUK... Pesan jam 8 pagi... Jam 9 berubah menjadi di kirim... selang 20 menit menjadi tertunda sampai jam 11 siang... Minta Tlng Di perbaiki, Saya pesan di area malang , Gresik, Surabaya sama kejadian nya... Sangat Mengecewakan... Kurir saat di tanya jawabnya juga gak pernah enak, Untuk kurir nya, Ya kalau gk mau kirim gak usah di bukain layanan bisa kirim , dari pada mengecewakan orang... Minta tolong di perbaiki...",2026-02-03 11:40:53,playstore,netral,sudah berlangganan lama dulu terbaik tapi skrng terburuk pesan jam pagi jam berubah menjadi di kirim selang menit menjadi tertunda sampai jam siang minta tlng di perbaiki saya pesan di area malang gresik surabaya sama kejadian nya sangat mengecewakan kurir saat di tanya jawabnya juga gak pernah enak untuk kurir nya ya kalau gk mau kirim gak usah di bukain layanan bisa kirim dari pada mengecewakan orang minta tolong di perbaiki,langgan lama dulu baik skrng buruk pesan jam pagi jam ubah jadi kirim selang menit jadi tunda jam siang minta tlng baik pesan area malang gresik surabaya sama jadi sangat kecewa kurir tanya jawab tidak pernah enak kurir kalau tidak mau kirim tidak usah bukain layan kirim kecewa orang minta baik,langgan lama dulu baik skrng buruk pagi ubah selang menit tunda siang minta tlng baik area malang gresik surabaya kecewa kurir tanya jawab pernah enak kurir usah bukain layan kecewa orang minta baik
e3cddb4f-f997-464c-99e8-8829e29a922d,good,2026-02-03 11:20:16,playstore,positif,good,good,good
ef69c50b-1216-43c0-810f-4e908c0d8f5f,awalnya bagus kok diantar kerumah dengan baik.tp 2 kali terakhir ini gk mau diantar karena masuk kealfamart yg jaraknya diluar batas pengiriman.tolong yah minimal dikasih peringatan kepembeli pesananannya masuk kealfamart mana biar mereka gk bingung harus gimana..pengembalian dana terutama shoope butuh waktu lama 3 harian.gmn kalau uangnya kepepet emang lg butuh bareng itu dihari itu juga.udh 2 kali yah saya kecewa berat.saya loh yang mempromosikan apk ini kekeluarga.sampai keluarga saya langgan,2026-02-03 08:20:29,playstore,positif,awalnya bagus kok diantar kerumah dengan baiktp kali terakhir ini gk mau diantar karena masuk kealfamart yg jaraknya diluar batas pengirimantolong yah minimal dikasih peringatan kepembeli pesananannya masuk kealfamart mana biar mereka gk bingung harus gimanapengembalian dana terutama shoope butuh waktu lama hariangmn kalau uangnya kepepet emang lg butuh bareng itu dihari itu jugaudh kali yah saya kecewa beratsaya loh yang mempromosikan apk ini kekeluargasampai keluarga saya langgan,awal bagus antar rumah baiktp kali akhir tidak mau antar masuk kealfamart jarak luar batas pengirimantolong minimal kasih ingat bel pesananannya masuk kealfamart mana biar tidak bingung gimanapengembalian dana utama shoope butuh waktu lama hariangmn kalau uang pepet emang butuh bareng hari jugaudh kali kecewa beratsaya loh promosi aplikasi kekeluargasampai keluarga langgan,awal bagus rumah baiktp kali akhir masuk kealfamart jarak luar batas pengirimantolong minimal kasih ingat bel pesananannya masuk kealfamart mana biar bingung gimanapengembalian dana utama shoope butuh waktu lama hariangmn uang pepet emang butuh bareng hari jugaudh kali kecewa beratsaya loh promosi kekeluargasampai keluarga langgan
cfda111e-b608-4d49-b526-d59e422d40db,kecewa dgn pengiriman yg sangat lambat melebihi estimasi,2026-02-03 08:18:16,playstore,negatif,kecewa dgn pengiriman yg sangat lambat melebihi estimasi,kecewa kirim sangat lambat lebih estimasi,kecewa lambat estimasi
a3e52c11-eed3-4dae-a6ab-fe2fc1e43be1,"promo, harga, memang bagus. Cuman sayang nya point yg masuk ke aplikasi ini hanya yg nomor telp nya di sebutkan saja, kalau scan barcode itu enggak sama sekali. baru kemarin tanggal 2-2-2026 belanja terus nunjukin Barcode keanggotaan member Alfa, di Scan sama pegawai nya, kirain saya beneran sudah masuk tapi pas saya chek sekarang ternyata tidak. Ntah dari Barcode aplikasinya salah / tidak di scan dengan benar oleh para pekerja (cukup formalitas saja). Jujur kecewa.",2026-02-03 07:56:29,playstore,netral,promo harga memang bagus cuman sayang nya point yg masuk ke aplikasi ini hanya yg nomor telp nya di sebutkan saja kalau scan barcode itu enggak sama sekali baru kemarin tanggal belanja terus nunjukin barcode keanggotaan member alfa di scan sama pegawai nya kirain saya beneran sudah masuk tapi pas saya chek sekarang ternyata tidak ntah dari barcode aplikasinya salah tidak di scan dengan benar oleh para pekerja cukup formalitas saja jujur kecewa,promo harga memang bagus cuma sayang point masuk aplikasi nomor telepon sebut kalau scan barcode tidak sama sekali baru kemarin tanggal belanja terus nunjukin barcode anggota member alfa scan sama pegawai kirain beneran masuk pas chek sekarang nyata tidak ntah barcode aplikasi salah tidak scan benar kerja cukup formalitas jujur kecewa,promo harga memang bagus cuma sayang point masuk nomor telepon sebut scan barcode sekali baru kemarin tanggal terus nunjukin barcode anggota member scan pegawai kirain beneran masuk pas chek sekarang nyata ntah barcode salah scan benar kerja cukup formalitas jujur kecewa
1318a5c7-494e-4d8f-8339-67ad6b3c00e2,"Sangat sangat kecewa, pesen padahal deket jaraknya bisa sampe 3 jam lebih, bahkan sampe skrg belum sampe, kurir udh di depan katanya tapi sama sekali ga manggil padahal banyak orang di depan malah langsung balik lagi, kacau emang",2026-02-03 07:06:44,playstore,negatif,sangat sangat kecewa pesen padahal deket jaraknya bisa sampe jam lebih bahkan sampe skrg belum sampe kurir udh di depan katanya tapi sama sekali ga manggil padahal banyak orang di depan malah langsung balik lagi kacau emang,sangat sangat kecewa pesan padahal deket jarak jam lebih bahkan sekarang belum kurir depan kata sama sekali tidak manggil padahal banyak orang depan malah langsung balik kacau emang,kecewa deket jarak bahkan sekarang belum kurir depan kata sekali manggil banyak orang depan langsung balik kacau emang
753af7e0-9b1a-403c-a335-7e76c180340a,"makin lama pengiriman makin lwemmottt,, sering kali pengiriman sudah terkirim tpi barang belum sampai,, update lagi dong alfagift masak nunggu sejam lebih gak nyampk²",2026-02-03 04:08:50,playstore,netral,makin lama pengiriman makin lwemmottt sering kali pengiriman sudah terkirim tpi barang belum sampai update lagi dong alfagift masak nunggu sejam lebih gak nyampk²,makin lama kirim makin lwemmottt sering kali kirim kirim barang belum update alfagift masak nunggu jam lebih tidak nyampk,makin lama makin lwemmottt sering kali belum update masak nunggu nyampk
0262db28-7941-47f7-ad45-b980af663413,"pengiriman nya sekarang lama banget, tidak sesuai dengan jam nunggu sampaj berjam²",2026-02-03 03:27:42,playstore,netral,pengiriman nya sekarang lama banget tidak sesuai dengan jam nunggu sampaj berjam²,kirim sekarang lama banget tidak sesuai jam nunggu sampaj jam,sekarang lama sesuai nunggu sampaj
4a1e72be-4e16-479d-b692-5be28e188749,"proses refund nya lama bangt, samsek ga mndukung MENGECEWAKAN",2026-02-03 03:18:28,playstore,negatif,proses refund nya lama bangt samsek ga mndukung mengecewakan,proses refund lama bangt samsek tidak mndukung kecewa,proses refund lama bangt samsek mndukung kecewa
652dcf3e-a3b3-4a91-913a-82d89bfbf275,mempermudah untuk berbelanja dan menghabiskan uang haha,2026-02-03 02:59:36,playstore,positif,mempermudah untuk berbelanja dan menghabiskan uang haha,mudah belanja habis uang haha,mudah habis uang haha
43d61727-6211-4620-9ec8-81ccac6e671f,"belanja di alfagift bagus banget, banyak promo dan bisa dianterin langsung, transaksi di toko tanpa antri juga bisa🤩",2026-02-03 02:51:53,playstore,positif,belanja di alfagift bagus banget banyak promo dan bisa dianterin langsung transaksi di toko tanpa antri juga bisa,belanja alfagift bagus banget banyak promo dianterin langsung transaksi toko tanpa antri,bagus banyak promo dianterin langsung transaksi tanpa antri
cc226c29-50f4-4021-a604-78b953cd60a4,"gatau yang mana yg bermasalah, pas acc pembayaran pake spaylater malah ngulang mulu..di shopee udah dikonfirmasi ulang"" pun tetep ga kepotong"", jadinya dialfagift pun pembayaran ga terkonfirmasi. mohon dikelola permasalahan ini yaa.. kenapa pembayaran SPaylater ga bisa"".. semenjak udh update ada aja masalahny:(",2026-02-02 20:33:40,playstore,negatif,gatau yang mana yg bermasalah pas acc pembayaran pake spaylater malah ngulang muludi shopee udah dikonfirmasi ulang pun tetep ga kepotong jadinya dialfagift pun pembayaran ga terkonfirmasi mohon dikelola permasalahan ini yaa kenapa pembayaran spaylater ga bisa semenjak udh update ada aja masalahny,gatau mana masalah pas acc bayar pakai spaylater malah ngulang muludi shopee konfirmasi ulang tetep tidak potong jadi dialfagift bayar tidak konfirmasi mohon kelola masalah bayar spaylater tidak semenjak update masalahny,gatau mana masalah pas acc bayar spaylater ngulang muludi shopee konfirmasi ulang tetep potong dialfagift bayar konfirmasi mohon kelola masalah bayar spaylater semenjak update masalahny
0fe3c8e3-9fbf-4dbf-a39a-fe8dcba98dea,sering keluar sendiri,2026-02-02 16:27:06,playstore,negatif,sering keluar sendiri,sering keluar sendiri,sering keluar sendiri
9a8590dc-0408-4ac6-b237-ee68feab1b6f,kecewa sih suka di tunda tunda tanpa konfirmasi jadinya kan nunggu sampe gatau di kirim nya kapan,2026-02-02 14:55:26,playstore,netral,kecewa sih suka di tunda tunda tanpa konfirmasi jadinya kan nunggu sampe gatau di kirim nya kapan,kecewa suka tunda tunda tanpa konfirmasi jadi kan nunggu gatau kirim kapan,kecewa suka tunda tunda tanpa konfirmasi kan nunggu gatau kapan
db0e6d5c-fde0-4856-a5d6-9f3129691c56,dikirimnya selalu telat...order jam 8 kurang dikirim baru jam 10 malam..yg nunggu sdh ngantuk,2026-02-02 14:53:16,playstore,negatif,dikirimnya selalu telatorder jam kurang dikirim baru jam malamyg nunggu sdh ngantuk,kirim selalu telatorder jam kurang kirim baru jam malamyg nunggu ngantuk,selalu telatorder kurang baru malamyg nunggu ngantuk
1fb5b05b-9e73-4c85-b332-f4ca679d6c37,"untuk pencariannya kurang tepat,cari ini keluarnya itu, cari itu keluarnya ini, gmna ini, untuk pengiriman,satu jam setelah pembayaran, ternyata Berjam² padahal dekat, terkadang si pengirim kurang nyaman di lihatnya",2026-02-02 14:34:54,playstore,positif,untuk pencariannya kurang tepatcari ini keluarnya itu cari itu keluarnya ini gmna ini untuk pengirimansatu jam setelah pembayaran ternyata berjam² padahal dekat terkadang si pengirim kurang nyaman di lihatnya,cari kurang tepatcari keluar cari keluar gmna pengirimansatu jam bayar nyata jam padahal dekat terkadang si kirim kurang nyaman lihat,cari kurang tepatcari keluar cari keluar gmna pengirimansatu bayar nyata dekat terkadang si kurang nyaman lihat
0e7ea6a7-a987-4f47-906a-532fb86402aa,"pelayanan antar alamat, nihil",2026-02-02 14:17:14,playstore,netral,pelayanan antar alamat nihil,layan antar alamat nihil,layan alamat nihil
a62fab05-02ac-4668-bf6e-09c6808e54fc,lebih di tingkat kan lagi pengecekan barang untuk yang belanja lewat apk alfagift. tiap belanja ada bae yang kurang dah,2026-02-02 13:42:42,playstore,netral,lebih di tingkat kan lagi pengecekan barang untuk yang belanja lewat apk alfagift tiap belanja ada bae yang kurang dah,lebih tingkat kan kece barang belanja lewat aplikasi alfagift tiap belanja bae kurang dah,tingkat kan kece lewat tiap bae kurang dah
fb312b2c-907f-4ab6-8629-301242c41582,Bermanfaat tapi pelayanannya kurang baik.. terlalu sering pengiriman ditunda.. di chat juga tidak pernah direspon 😌😌,2026-02-02 13:19:45,playstore,positif,bermanfaat tapi pelayanannya kurang baik terlalu sering pengiriman ditunda di chat juga tidak pernah direspon,manfaat layan kurang baik terlalu sering kirim tunda chat tidak pernah direspon,manfaat layan kurang baik terlalu sering tunda chat pernah direspon
15b528c6-a8f2-4169-a4b5-d4715e5a4ab6,setiap belanja harus nunggu 2 jam lebih itu pun karena saya tanya di chat padahal sudah dipilih waktu pengiriman paling lama 1 jam setelah pemesanan/pembayaran. ini terjadi berulang dan bukan cuma dijam jam sibuk,2026-02-02 13:06:09,playstore,netral,setiap belanja harus nunggu jam lebih itu pun karena saya tanya di chat padahal sudah dipilih waktu pengiriman paling lama jam setelah pemesananpembayaran ini terjadi berulang dan bukan cuma dijam jam sibuk,belanja nunggu jam lebih tanya chat padahal pilih waktu kirim paling lama jam pemesananpembayaran jadi ulang bukan cuma jam jam sibuk,nunggu tanya chat pilih waktu paling lama pemesananpembayaran ulang bukan cuma sibuk
1ce6bb39-58a6-4532-b3ba-5f8ae0655510,Belanja hemat harga pas,2026-02-02 13:04:46,playstore,positif,belanja hemat harga pas,belanja hemat harga pas,hemat harga pas
4cb0b765-c3d3-47e6-9346-0506be8cdfc6,"halo aku mau batalin pesanan dengan no pesanan S-260202-AGDXFCC karena salah alamat, bantu aku",2026-02-02 12:57:58,playstore,netral,halo aku mau batalin pesanan dengan no pesanan sagdxfcc karena salah alamat bantu aku,halo mau batalin pesan no pesan sagdxfcc salah alamat bantu,halo batalin no sagdxfcc salah alamat bantu
452f7a70-3a9a-4879-9056-b5136cd5b4c8,"APLIKASI TERGAJELAS, ANEH SAYA UDAH BELANJA DAN SUDAH BAYAR KNPA TIBA TIBA PAS MAU MASUK APLIKASI LAGI MALAH DIBLOKIR!!!!!!!!!!",2026-02-02 11:35:13,playstore,positif,aplikasi tergajelas aneh saya udah belanja dan sudah bayar knpa tiba tiba pas mau masuk aplikasi lagi malah diblokir,aplikasi tergajelas aneh belanja bayar knpa tiba tiba pas mau masuk aplikasi malah blokir,tergajelas aneh bayar knpa tiba tiba pas masuk blokir
56004c82-1b69-405e-a4db-2557c97cf5c4,percuma ada promo udah co pas mau di ambil barang di kasihkan konsumen lain yg blom transaksi curiga itu istri karyawanY atau kluargaY parah ni Alfa Samadikun Cirebon,2026-02-02 09:49:49,playstore,negatif,percuma ada promo udah co pas mau di ambil barang di kasihkan konsumen lain yg blom transaksi curiga itu istri karyawany atau kluargay parah ni alfa samadikun cirebon,percuma promo co pas mau ambil barang kasih konsumen blom transaksi curiga istri karyawany kluargay parah ni alfa samadikun cirebon,percuma promo co pas ambil kasih konsumen blom transaksi curiga istri karyawany kluargay parah ni samadikun cirebon
c5c30d92-ecfb-47b1-8be7-182995205b36,"tutup fitur online cabang Samadikun Cirebon,percuma saya udah co giliran ambil barang mau di cancel karena barang ada di keranjang konsumen. barang ambil di cabang lain untuk saya, percuma saya udah pulang males buat ambil eeehh di aplikasi pesanan selesai😅 beginikah pelayananY🤣🤣🤣",2026-02-02 08:59:52,playstore,negatif,tutup fitur online cabang samadikun cirebonpercuma saya udah co giliran ambil barang mau di cancel karena barang ada di keranjang konsumen barang ambil di cabang lain untuk saya percuma saya udah pulang males buat ambil eeehh di aplikasi pesanan selesai beginikah pelayanany,tutup fitur online cabang samadikun cirebonpercuma co gilir ambil barang mau cancel barang keranjang konsumen barang ambil cabang percuma pulang males buat ambil eeehh aplikasi pesan selesai begini pelayanany,tutup fitur online cabang samadikun cirebonpercuma co gilir ambil cancel keranjang konsumen ambil cabang percuma pulang males buat ambil eeehh selesai begini pelayanany
